#RunNumber,Pass,Date,StartTime,EndTime,Target,Kin,SBSfield,BeamPolarization,MollerQuality(0/1 = bad/good),BeamHelicityQuality(0/1 = bad/good),FieldMeasurementHorizontalAngle,FieldMeasurementVerticalAngle,Q2,EBeam
5095,pass2,9/17/23,1:28,3:32,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5096,pass2,9/17/23,3:40,3:44,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5099,pass2,9/17/23,3:59,4:40,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5100,pass2,9/17/23,4:41,5:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5101,pass2,###############################################################################################################################################################################################################################################################,5:30,5:56,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5102,pass2,###############################################################################################################################################################################################################################################################,6:05,7:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5103,pass2,###############################################################################################################################################################################################################################################################,7:06,8:20,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5104,pass2,9/17/23,8:22,9:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5105,pass2,9/17/23,9:29,9:51,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5106,pass2,9/17/23,9:57,10:30,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5107,pass2,9/17/23,11:07,12:27,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5108,pass2,9/17/23,12:30,14:16,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5109,pass2,9/17/23,14:19,14:30,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5110,pass2,9/17/23,14:43,15:54,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5112,pass2,9/17/23,16:02,17:01,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5113,pass2,9/17/23,17:26,18:48,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5114,pass2,9/17/23,18:49,20:05,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5115,pass2,9/17/23,20:12,21:25,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5116,pass2,9/17/23,21:26,22:44,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5120,pass2,9/17/23,23:58,0:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5121,pass2,9/18/23,0:24,1:54,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5122,pass2,9/18/23,2:03,3:01,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5124,pass2,9/18/23,3:09,4:15,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5126,pass2,9/18/23,4:22,5:24,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5127,pass2,9/18/23,5:32,6:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5129,pass2,9/18/23,6:59,,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5135,pass2,9/18/23,7:56,8:28,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5140,pass2,9/18/23,13:06,13:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5142,pass2,9/18/23,13:48,14:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5143,pass2,9/18/23,14:06,14:52,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5145,pass2,9/18/23,16:07,17:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5146,pass2,9/18/23,17:36,18:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5147,pass2,9/18/23,22:12,23:13,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5148,pass2,9/18/23,23:16,0:14,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5152,pass2,9/19/19,1:05,2:29,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5153,pass2,9/19/19,2:30,4:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5154,pass2,9/19/19,4:07,5:47,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5155,pass2,9/19/19,5:49,6:05,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5156,pass2,9/19/19,6:05,7:09,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5164,pass2,9/19/23,9:51,11:16,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5165,pass2,9/19/23,11:23,12:20,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5167,pass2,9/19/23,12:29,13:29,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5176,pass2,9/19/23,15:29,16:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5183,pass2,9/19/23,17:39,18:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5185,pass2,9/19/23,19:06,20:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5186,pass2,9/19/23,20:34,22:09,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5187,pass2,9/19/23,22:14,22:27,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5188,pass2,9/19/23,22:36,22:57,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5301,pass2,9/21/23,6:59,8:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5302,pass2,9/21/23,8:03,8:58,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5303,pass2,9/21/23,9:45,10:30,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5315,pass2,9/21/23,11:53,12:53,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5316,pass2,9/21/23,12:56,13:41,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5317,pass2,9/21/23,13:47,14:15,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5318,pass2,9/21/23,14:24,15:27,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5320,pass2,9/21/23,15:35,16:43,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5321,pass2,9/21/23,16:53,17:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5322,pass2,9/21/23,17:48,18:48,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5323,pass2,9/21/23,18:52,19:58,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5324,pass2,9/21/23,20:00,21:01,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5364,pass2,9/25/23,6:44,7:35,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5378,pass2,9/25/23,19:57,20:56,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5379,pass2,9/25/23,20:57,21:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5380,pass2,9/25/23,22:04,23:16,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5385,pass2,9/25/23,23:52,0:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5386,pass2,9/25/23,0:45,1:37,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5387,pass2,9/25/23,1:45,2:18,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5388,pass2,9/25/23,2:42,3:18,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5406,pass2,9/27/23,2:00,3:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5407,pass2,9/27/23,3:10,3:26,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5408,pass2,9/27/23,3:29,4:28,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5409,pass2,9/27/23,4:30,5:30,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5411,pass2,9/27/23,5:43,6:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5412,pass2,9/27/23,6:28,7:13,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5414,pass2,9/27/23,7:30,8:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5416,pass2,9/27/23,8:16,9:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5461,pass2,10/1/23,9:38,10:17,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5462,pass2,10/1/23,10:20,11:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5463,pass2,10/1/23,11:29,12:27,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5464,pass2,10/1/23,12:29,13:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5465,pass2,10/1/23,13:25,13:47,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5466,pass2,10/1/23,14:03,14:53,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5467,pass2,10/1/23,14:57,15:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5468,pass2,10/1/23,15:42,17:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5469,pass2,10/1/23,17:04,18:39,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5470,pass2,10/1/23,18:41,19:57,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5471,pass2,10/1/23,20:01,20:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5472,pass2,10/1/23,20:58,22:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5476,pass2,10/1/23,22:53,0:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5477,pass2,10/2/23,0:06,1:06,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5478,pass2,10/2/23,1:08,1:32,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5479,pass2,10/2/23,2:03,2:20,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5480,pass2,10/2/23,2:22,3:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5481,pass2,10/2/23,3:23,4:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5482,pass2,10/2/23,4:24,4:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5483,pass2,10/2/23,5:05,6:08,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5484,pass2,10/2/23,6:10,7:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5485,pass2,10/2/23,7:11,7:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5486,pass2,10/2/23,7:58,8:42,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5494,pass2,10/2/23,23:50,0:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5495,pass2,10/3/23,0:54,1:53,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5496,pass2,10/3/23,1:57,2:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5497,pass2,10/3/23,2:38,2:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5499,pass2,10/3/23,2:58,3:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5501,pass2,10/3/23,3:45,4:14,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5502,pass2,10/3/23,4:28,5:29,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5503,pass2,10/3/23,5:36,6:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5504,pass2,10/3/23,6:38,7:38,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5505,pass2,10/3/23,7:40,8:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5506,pass2,10/3/23,8:55,10:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5507,pass2,10/3/23,10:06,11:45,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5508,pass2,10/3/23,12:01,13:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5511,pass2,10/3/23,14:18,15:28,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5512,pass2,10/3/23,15:30,16:51,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5513,pass2,10/3/23,19:04,20:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5514,pass2,10/3/23,20:58,21:57,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5515,pass2,10/3/23,22:05,23:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5517,pass2,10/3/23,23:27,23:54,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5518,pass2,10/4/23,0:20,1:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5519,pass2,10/4/23,1:14,2:08,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5523,pass2,10/4/23,5:27,6:40,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5524,pass2,10/4/23,6:44,7:44,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5525,pass2,10/4/23,7:45,8:44,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5526,pass2,10/4/23,8:46,9:40,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5527,pass2,10/4/23,9:59,11:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5529,pass2,10/4/23,11:22,12:21,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5531,pass2,10/4/23,12:55,13:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5532,pass2,10/4/23,14:03,14:26,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5533,pass2,10/4/23,14:28,14:41,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5537,pass2,10/4/23,22:08,23:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5538,pass2,10/4/23,23:07,0:15,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5539,pass2,10/5/23,0:20,1:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5541,pass2,10/5/23,1:35,2:35,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5543,pass2,10/5/23,2:45,3:30,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5544,pass2,10/5/23,3:36,4:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5545,pass2,10/5/23,4:38,5:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5548,pass2,10/5/23,6:03,7:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5549,pass2,10/5/32,7:05,7:12,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5550,pass2,10/5/23,7:20,8:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5571,pass2,10/5/23,22:52,23:18,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5572,pass2,10/5/23,23:22,0:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5573,pass2,10/6/23,0:34,1:29,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5574,pass2,10/6/23,2:04,3:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5575,pass2,10/6/23,3:07,3:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5576,pass2,10/6/23,3:54,4:54,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5577,pass2,10/6/23,4:55,5:55,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5578,pass2,10/6/23,5:56,6:51,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5579,pass2,10/6/23,6:57,7:58,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5580,pass2,10/6/23,8:00,8:34,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5581,pass2,10/6/23,9:02,9:15,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5582,pass2,10/6/23,9:27,9:57,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5583,pass2,10/6/23,12:46,13:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5584,pass2,10/6/23,13:19,14:19,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5586,pass2,10/6/23,14:58,16:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5589,pass2,10/6/23,18:18,18:42,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5592,pass2,10/6/23,19:04,19:45,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5593,pass2,10/6/23,19:51,20:21,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5596,pass2,10/6/23,20:38,21:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5597,pass2,10/6/23,21:24,22:09,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5598,pass2,10/6/23,22:23,23:21,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5599,pass2,10/6/23,23:22,0:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5600,pass2,10/7/23,0:31,1:43,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5601,pass2,10/7/23,1:46,2:07,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5602,pass2,10/7/23,2:11,3:12,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5603,pass2,10/7/23,3:27,4:12,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5604,pass2,10/7/23,4:19,5:16,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5605,pass2,10/7/23,7:59,8:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5606,pass2,10/7/23,8:40,9:34,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5608,pass2,10/7/23,9:44,10:50,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5609,pass2,10/7/23,11:01,12:01,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5611,pass2,10/7/23,12:04,13:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5612,pass2,10/7/23,13:07,14:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5613,pass2,10/7/23,14:12,14:49,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5614,pass2,10/7/23,14:52,16:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5615,pass2,10/7/23,16:11,16:24,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5616,pass2,10/7/23,16:30,17:32,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5617,pass2,10/7/23,17:33,18:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5619,pass2,10/7/23,18:28,19:24,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5620,pass2,10/7/23,20:27,21:28,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5621,pass2,10/7/23,21:30,22:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5622,pass2,10/7/23,22:39,23:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5623,pass2,10/8/23,8:11,9:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5624,pass2,10/8/23,9:13,9:47,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5625,pass2,10/8/23,9:57,11:17,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5626,pass2,10/8/23,11:26,12:51,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5627,pass2,10/8/23,12:51,13:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5628,pass2,10/8/23,13:08,13:47,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5629,pass2,10/8/23,13:55,14:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5630,pass2,10/8/23,14:37,16:01,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5632,pass2,10/8/23,16:10,17:13,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5633,pass2,10/8/23,17:20,18:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5634,pass2,10/8/23,18:23,19:32,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5654,pass2,10/13/23,1:11,2:14,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5655,pass2,10/13/23,3:23,4:40,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5659,pass2,10/13/23,6:25,7:21,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5660,pass2,10/13/23,7:35,8:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5661,pass2,10/13/23,8:47,9:52,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5663,pass2,10/13/23,9:59,11:10,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5664,pass2,10/13/23,11:23,12:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5665,pass2,10/13/23,12:07,13:03,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5666,pass2,10/13/23,13:44,14:00,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5667,pass2,10/13/23,10:33,15:48,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5670,pass2,10/13/23,16:16,16:51,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5671,pass2,10/13/23,18:09,19:04,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5672,pass2,10/13/23,19:09,20:07,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5673,pass2,10/13/23,20:11,21:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5674,pass2,10/13/23,21:04,22:05,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5675,pass2,10/13/23,22:10,22:25,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5676,pass2,10/13/23,22:27,23:22,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5678,pass2,10/13/23,23:28,0:31,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5679,pass2,10/14/23,0:34,1:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
